seed,mode,sec_idx,sec_mean,sec_var,equil_price,total_demand,supply,excess,tat_iters,converged,max_rel_excess
9,independent,13,3.4127861311545056,3.4127861311545056,1,0,20,-20,500,false,281.0
9,independent,5,1.25350146818944,1.25350146818944,1,0,20,-20,500,false,281.0
9,independent,3,9.1447179198142,9.1447179198142,6,0,20,-20,500,false,281.0
9,independent,4,7.560994113524271,7.560994113524271,3,0,20,-20,500,false,281.0
9,independent,17,2.8719457408177993,2.8719457408177993,1,0,20,-20,500,false,281.0
9,independent,10,1.765996059027385,1.765996059027385,1,0,20,-20,500,false,281.0
9,independent,18,6.578580623367486,6.578580623367486,1,5640,20,5620,500,false,281.0
9,independent,6,3.6501548597870634,3.6501548597870634,1,0,20,-20,500,false,281.0
9,independent,19,1.9739842935132978,1.9739842935132978,1,0,20,-20,500,false,281.0
9,independent,12,4.747943197350891,4.747943197350891,1,0,20,-20,500,false,281.0
9,independent,9,5.010441781534349,5.010441781534349,1,0,20,-20,500,false,281.0
9,independent,15,9.889104231409837,9.889104231409837,33,0,20,-20,500,false,281.0
9,independent,1,3.1843719771723125,3.1843719771723125,1,0,20,-20,500,false,281.0
9,independent,20,8.441504334580348,8.441504334580348,4,0,20,-20,500,false,281.0
9,independent,11,9.807146669941492,9.807146669941492,24,60,20,40,500,false,281.0
9,independent,14,8.152639008892569,8.152639008892569,3,420,20,400,500,false,281.0
9,independent,7,3.080085392720979,3.080085392720979,1,0,20,-20,500,false,281.0
9,independent,8,1.667661954264232,1.667661954264232,1,0,20,-20,500,false,281.0
9,independent,2,7.547251756550276,7.547251756550276,2,540,20,520,500,false,281.0
10,correlated,18,7.124267807696158,7.124267807696158,15,0,20,-20,500,false,99.0
10,correlated,12,2.534233689846839,2.534233689846839,1,680,20,660,500,false,99.0
10,correlated,14,9.445734288372059,9.445734288372059,49,20,20,0,500,false,99.0
10,correlated,13,4.369191170276955,4.369191170276955,5,160,20,140,500,false,99.0
10,correlated,1,8.892130310245202,8.892130310245202,38,20,20,0,500,false,99.0
10,correlated,5,2.0541692053439546,2.0541692053439546,1,0,20,-20,500,false,99.0
10,correlated,7,6.983264800083003,6.983264800083003,13,120,20,100,500,false,99.0
10,correlated,9,8.773356783599102,8.773356783599102,33,20,20,0,500,false,99.0
10,correlated,16,2.3285650432761664,2.3285650432761664,1,0,20,-20,500,false,99.0
10,correlated,17,6.375478913304598,6.375478913304598,12,0,20,-20,500,false,99.0
10,correlated,10,7.486915025851662,7.486915025851662,18,0,20,-20,500,false,99.0
10,correlated,6,2.923355628389552,2.923355628389552,2,0,20,-20,500,false,99.0
10,correlated,20,2.7488840741554426,2.7488840741554426,1,2000,20,1980,500,false,99.0
10,correlated,3,7.093976877638585,7.093976877638585,13,180,20,160,500,false,99.0
10,correlated,19,9.066518782435073,9.066518782435073,40,20,20,0,500,false,99.0
10,correlated,4,3.4548888094902255,3.4548888094902255,3,0,20,-20,500,false,99.0
10,correlated,11,7.961036056914494,7.961036056914494,22,40,20,20,500,false,99.0
10,correlated,2,7.460869681075396,7.460869681075396,18,0,20,-20,500,false,99.0
10,correlated,8,2.7134462604285505,2.7134462604285505,1,1800,20,1780,500,false,99.0
10,correlated,15,8.56990246167732,8.56990246167732,30,20,20,0,500,false,99.0
10,independent,18,7.124267807696158,7.124267807696158,1,0,20,-20,500,false,408.0
10,independent,12,2.534233689846839,2.534233689846839,1,0,20,-20,500,false,408.0
10,independent,14,9.445734288372059,9.445734288372059,45,20,20,0,500,false,408.0
10,independent,13,4.369191170276955,4.369191170276955,1,0,20,-20,500,false,408.0
10,independent,1,8.892130310245202,8.892130310245202,19,0,20,-20,500,false,408.0
10,independent,5,2.0541692053439546,2.0541692053439546,1,0,20,-20,500,false,408.0
10,independent,7,6.983264800083003,6.983264800083003,1,0,20,-20,500,false,408.0
10,independent,9,8.773356783599102,8.773356783599102,13,140,20,120,500,false,408.0
10,independent,16,2.3285650432761664,2.3285650432761664,1,0,20,-20,500,false,408.0
10,independent,17,6.375478913304598,6.375478913304598,1,0,20,-20,500,false,408.0
10,independent,10,7.486915025851662,7.486915025851662,1,8180,20,8160,500,false,408.0
10,independent,6,2.923355628389552,2.923355628389552,1,0,20,-20,500,false,408.0
10,independent,20,2.7488840741554426,2.7488840741554426,1,0,20,-20,500,false,408.0
10,independent,3,7.093976877638585,7.093976877638585,1,0,20,-20,500,false,408.0
10,independent,19,9.066518782435073,9.066518782435073,24,20,20,0,500,false,408.0
10,independent,4,3.4548888094902255,3.4548888094902255,1,0,20,-20,500,false,408.0
10,independent,11,7.961036056914494,7.961036056914494,5,40,20,20,500,false,408.0
10,independent,2,7.460869681075396,7.460869681075396,1,0,20,-20,500,false,408.0
10,independent,8,2.7134462604285505,2.7134462604285505,1,0,20,-20,500,false,408.0
10,independent,15,8.56990246167732,8.56990246167732,11,0,20,-20,500,false,408.0
